root_id,flow,super_class,cell_class,cell_sub_class,cell_type,hemibrain_type,side,nerve,top_nt
720575940612608790,afferent,ascending,AN,AN_AVLP,AN_AVLP_51,,right,CV,acetylcholine
720575940640515699,afferent,ascending,AN,AN_GNG,AN_GNG_123,,left,CV,glutamate
720575940637106295,afferent,ascending,AN,AN_GNG,AN_GNG_154,,left,CV,serotonin
720575940610906773,afferent,ascending,AN,AN_GNG,AN_GNG_119,,left,CV,gaba
720575940608729795,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_7,,left,CV,gaba
720575940627560386,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_23,,left,CV,gaba
720575940612861077,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_7,,left,CV,gaba
720575940628962891,afferent,ascending,AN,AN_GNG,AN_GNG_69,,left,CV,serotonin
720575940629029647,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940617050196,afferent,ascending,AN,AN_GNG,AN_GNG_188,,left,CV,gaba
720575940630126161,afferent,ascending,AN,AN_GNG,AN_GNG_189,,left,CV,gaba
720575940623400629,afferent,ascending,AN,AN_GNG_AMMC,AN_GNG_AMMC_3,,left,CV,gaba
720575940627313180,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_3,,left,CV,acetylcholine
720575940632786586,afferent,ascending,AN,AN_FLA_VES,AN_FLA_VES_1,,left,CV,acetylcholine
720575940632834911,afferent,ascending,AN,AN_GNG,AN_GNG_41,,left,CV,gaba
720575940633387768,afferent,ascending,AN,AN_GNG,AN_GNG_197,,left,CV,gaba
720575940614997555,afferent,ascending,AN,,MsAHN,,left,CV,serotonin
720575940637396851,afferent,ascending,AN,AN_GNG,AN_GNG_168,,left,CV,glutamate
720575940611255475,afferent,ascending,AN,AN_AVLP,AN_AVLP_34,,left,CV,acetylcholine
720575940637507645,afferent,sensory_ascending,gustatory,SA_VTV_pro_meso_meta,SA_VTV_5,,left,CV,acetylcholine
720575940645704996,afferent,ascending,AN,AN_AVLP,AN_AVLP_6,,left,CV,acetylcholine
720575940623234567,afferent,ascending,AN,AN_AVLP,AN_AVLP_43,,left,CV,acetylcholine
720575940635668622,afferent,ascending,AN,AN_AVLP,AN_AVLP_32,,left,CV,acetylcholine
720575940635591776,afferent,ascending,AN,AN_multi,AN_multi_4,,left,CV,acetylcholine
720575940641824200,afferent,ascending,AN,AN_GNG,AN_GNG_169,,left,CV,acetylcholine
720575940613530093,afferent,ascending,AN,AN_GNG,AN_GNG_165,,left,CV,acetylcholine
720575940644591668,afferent,ascending,AN,AN_GNG,AN_GNG_184,,left,CV,acetylcholine
720575940605707198,afferent,ascending,AN,AN_AVLP,AN_AVLP_1,,left,CV,acetylcholine
720575940628337511,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_8,,left,CV,glutamate
720575940627200004,afferent,ascending,AN,AN_GNG,AN_GNG_83,,left,CV,acetylcholine
720575940631542753,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940628494587,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_10,,left,CV,serotonin
720575940615401945,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940604926082,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_10,,left,CV,glutamate
720575940637149006,afferent,ascending,AN,AN_GNG,AN_GNG_142,,left,CV,acetylcholine
720575940633142831,afferent,ascending,AN,AN_GNG,AN_GNG_178,,left,CV,gaba
720575940630384927,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,left,CV,glutamate
720575940622328328,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_8,,left,CV,acetylcholine
720575940616813947,afferent,ascending,AN,AN_GNG,AN_GNG_175,,left,CV,serotonin
720575940622109769,afferent,ascending,AN,AN_GNG,AN_GNG_132,,left,CV,glutamate
720575940612066223,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_2,,left,CV,acetylcholine
720575940630914733,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940640141965,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940624604547,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,gaba
720575940609157074,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,glutamate
720575940605244704,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_11,,left,CV,acetylcholine
720575940620807437,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_16,,left,CV,acetylcholine
720575940632781722,afferent,ascending,AN,,,,left,CV,acetylcholine
720575940635901274,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,
720575940630137425,afferent,ascending,AN,AN_GNG,AN_GNG_27,,left,CV,acetylcholine
720575940623210445,afferent,ascending,AN,AN_GNG,AN_GNG_21,,left,CV,acetylcholine
720575940624871710,afferent,ascending,AN,AN_AVLP,AN_AVLP_4,,left,CV,acetylcholine
720575940623801034,afferent,sensory_ascending,AN,SA_DLV,SA_DLV,,left,CV,acetylcholine
720575940614418794,afferent,ascending,AN,AN_GNG,AN_GNG_70,,left,CV,serotonin
720575940615515537,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940605057922,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940627585730,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,left,CV,acetylcholine
720575940618705902,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_11,,left,CV,acetylcholine
720575940627022824,afferent,ascending,AN,AN_AVLP,AN_AVLP_52,,left,CV,gaba
720575940613497395,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_3,,left,CV,gaba
720575940635047068,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_22,,left,CV,acetylcholine
720575940623700661,afferent,ascending,AN,AN_GNG,AN_GNG_54,,left,CV,acetylcholine
720575940640934363,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_8,,left,CV,acetylcholine
720575940612824170,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940632676833,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940615772706,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,left,CV,acetylcholine
720575940655014049,afferent,ascending,AN,AN_GNG,AN_GNG_30,,left,CV,acetylcholine
720575940631922489,afferent,ascending,AN,AN_GNG,AN_GNG_162,,left,CV,acetylcholine
720575940633302995,afferent,ascending,AN,AN_GNG,AN_GNG_162,,left,CV,acetylcholine
720575940619114918,afferent,ascending,AN,AN_GNG,AN_GNG_5,,left,CV,gaba
720575940623564435,afferent,ascending,AN,AN_GNG,AN_GNG_131,,left,CV,acetylcholine
720575940622714004,afferent,ascending,AN,AN_GNG,AN_GNG_133,,left,CV,gaba
720575940619617919,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,
720575940620492246,afferent,ascending,AN,AN_GNG,AN_GNG_186,,left,CV,acetylcholine
720575940623696362,afferent,ascending,AN,AN_GNG_PRW,AN_GNG_PRW_1,,left,CV,gaba
720575940626035556,afferent,ascending,AN,AN_GNG,AN_GNG_136,,left,CV,acetylcholine
720575940632647725,afferent,ascending,AN,AN_FLA_SMP,AN_FLA_SMP_1,,left,CV,serotonin
720575940610935062,afferent,ascending,AN,,,,left,CV,glutamate
720575940626545410,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_6,,left,CV,acetylcholine
720575940631769058,afferent,ascending,AN,AN_GNG,AN_GNG_3,,left,CV,acetylcholine
720575940628505039,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_4,,left,CV,glutamate
720575940632807263,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940620095356,afferent,ascending,AN,AN_GNG,AN_GNG_179,,left,CV,acetylcholine
720575940643142560,afferent,ascending,AN,AN_AVLP,AN_AVLP_16,,left,CV,acetylcholine
720575940644376355,afferent,ascending,AN,AN_GNG_WED,AN_GNG_WED_2,,left,CV,acetylcholine
720575940639152117,afferent,ascending,AN,,,,left,CV,
720575940603776702,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940637005390,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,glutamate
720575940626393104,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940625431122,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940626426654,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940614721110,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940630839213,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940603605024,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,gaba
720575940613137375,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940625771780,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,
720575940627588602,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,left,CV,acetylcholine
720575940625175059,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940625653391,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,glutamate
720575940619543120,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940644648244,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940616925819,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940633807215,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,left,CV,acetylcholine
720575940624049338,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940618424235,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940614413685,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_12,,left,CV,acetylcholine
720575940602953388,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940610376658,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940621445779,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,serotonin
720575940621494561,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,left,CV,acetylcholine
720575940623606857,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_GNG_7,,right,CV,gaba
720575940614595643,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_20,,right,CV,serotonin
720575940603801056,afferent,ascending,AN,AN_GNG_AMMC,AN_GNG_AMMC_3,,right,CV,gaba
720575940638985050,afferent,ascending,AN,AN_GNG,AN_GNG_97,,right,CV,acetylcholine
720575940611772914,afferent,ascending,AN,AN_IPS_LAL,AN_IPS_LAL_1,,right,CV,acetylcholine
720575940627404154,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_2,,right,CV,acetylcholine
720575940626623387,afferent,ascending,AN,,,,right,CV,acetylcholine
720575940626252163,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_18,,right,CV,gaba
720575940628991051,afferent,ascending,AN,AN_FLA_GNG,AN_FLA_GNG_1,,right,CV,glutamate
720575940626750723,afferent,ascending,AN,AN_FLA_PRW,AN_FLA_PRW_2,,right,CV,acetylcholine
720575940620718472,afferent,ascending,AN,AN_multi,AN_multi_75,,right,CV,glutamate
720575940637374323,afferent,ascending,AN,,,,right,CV,glutamate
720575940638396998,afferent,ascending,AN,AN_FLA_SMP,AN_FLA_SMP_2,,right,CV,serotonin
720575940623933626,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_10,,right,CV,glutamate
720575940611061038,afferent,ascending,AN,AN_VES_WED,AN_VES_WED_3,,right,CV,acetylcholine
720575940620928647,afferent,ascending,AN,AN_AVLP_SAD,AN_AVLP_SAD_1,,right,CV,acetylcholine
720575940617291421,afferent,ascending,AN,AN_GNG,AN_GNG_166,,right,CV,acetylcholine
720575940618855883,afferent,ascending,AN,AN_AVLP,AN_AVLP_36,,right,CV,acetylcholine
720575940625140755,afferent,ascending,AN,AN_AVLP,AN_AVLP_51,,right,CV,acetylcholine
720575940651808758,afferent,ascending,AN,AN_AVLP,AN_AVLP_29,,right,CV,acetylcholine
720575940626626949,afferent,ascending,AN,,,,right,CV,serotonin
720575940634814832,afferent,ascending,AN,AN_GNG,AN_GNG_187,,right,CV,acetylcholine
720575940607434564,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_20,,right,CV,acetylcholine
720575940619206772,afferent,ascending,AN,AN_GNG,AN_GNG_118,,right,CV,acetylcholine
720575940639843035,afferent,ascending,AN,AN_multi,AN_multi_16,,right,CV,acetylcholine
720575940607561540,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_2,,right,CV,acetylcholine
720575940624728504,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_32,,right,CV,acetylcholine
720575940630307639,afferent,ascending,AN,AN_GNG,AN_GNG_175,,right,CV,acetylcholine
720575940607606852,afferent,ascending,AN,AN_AVLP,AN_AVLP_43,,right,CV,acetylcholine
720575940633119149,afferent,ascending,AN,AN_GNG,AN_GNG_77,,right,CV,serotonin
720575940609311586,afferent,ascending,AN,AN_GNG,AN_GNG_22,,right,CV,acetylcholine
720575940629745022,afferent,ascending,AN,AN_GNG,AN_GNG_6,,right,CV,acetylcholine
720575940608269102,afferent,ascending,AN,AN_GNG,AN_GNG_92,,right,CV,acetylcholine
720575940657611393,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,right,CV,gaba
720575940642875080,afferent,ascending,AN,AN_multi,AN_multi_39,,right,CV,gaba
720575940615211195,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_5,,right,CV,acetylcholine
720575940634525792,afferent,ascending,AN,AN_multi,AN_multi_88,,right,CV,acetylcholine
720575940606913202,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_8,,right,CV,acetylcholine
720575940633778551,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,right,CV,acetylcholine
720575940622947475,afferent,ascending,AN,AN_GNG,AN_GNG_164,,right,CV,serotonin
720575940630173689,afferent,ascending,AN,,ANXXX005,,right,CV,dopamine
720575940624954185,afferent,ascending,AN,AN_GNG,AN_GNG_66,,right,CV,glutamate
720575940631183330,afferent,ascending,AN,AN_multi,AN_multi_109,,right,CV,acetylcholine
720575940627684614,afferent,ascending,AN,AN_GNG,AN_GNG_182,,right,CV,acetylcholine
720575940629321734,afferent,ascending,AN,,,,right,CV,acetylcholine
720575940603789228,afferent,ascending,AN,AN_multi,AN_multi_54,,right,CV,acetylcholine
720575940611223445,afferent,ascending,AN,,,,right,CV,acetylcholine
720575940624448138,afferent,ascending,AN,AN_multi,AN_multi_114,,right,CV,acetylcholine
720575940625346130,afferent,ascending,AN,AN_IPS_SPS,AN_IPS_SPS_1,,right,CV,acetylcholine
720575940636068270,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_10,,right,CV,acetylcholine
720575940625411109,afferent,ascending,AN,AN_GNG,AN_GNG_141,,right,CV,acetylcholine
720575940613958194,afferent,ascending,AN,AN_GNG,AN_GNG_109,,right,CV,gaba
720575940605173792,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_27,,right,CV,serotonin
720575940614511614,afferent,ascending,AN,AN_GNG,AN_GNG_45,,right,CV,acetylcholine
720575940633969815,afferent,ascending,AN,AN_GNG,AN_GNG_155,,right,CV,gaba
720575940628911620,afferent,ascending,AN,AN_GNG,AN_GNG_187,,right,CV,acetylcholine
720575940610138026,afferent,sensory_ascending,AN,SA_MDA,SA_MDA_3,,right,CV,serotonin
720575940610745373,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_5,,right,CV,glutamate
720575940645246004,afferent,ascending,AN,AN_GNG,AN_GNG_57,,right,CV,gaba
720575940627637521,afferent,ascending,AN,AN_multi,AN_multi_57,,right,CV,acetylcholine
720575940620752408,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_7,,right,CV,gaba
720575940615942924,afferent,ascending,AN,AN_multi,AN_multi_15,,right,CV,gaba
720575940644446062,afferent,ascending,AN,AN_SMP_FLA,AN_SMP_FLA_1,,right,CV,acetylcholine
720575940639151960,afferent,ascending,AN,AN_AVLP,AN_AVLP_31,,right,CV,acetylcholine
720575940633565536,afferent,ascending,AN,AN_multi,AN_multi_100,,right,CV,gaba
720575940623371920,afferent,ascending,AN,AN_GNG,AN_GNG_186,,right,CV,acetylcholine
720575940618393398,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_4,,right,CV,glutamate
720575940620580272,afferent,ascending,AN,AN_GNG,AN_GNG_15,,right,CV,acetylcholine
720575940632517028,afferent,ascending,AN,AN_GNG_FLA,AN_GNG_FLA_3,,right,CV,acetylcholine
720575940617143124,afferent,ascending,AN,AN_GNG,AN_GNG_92,,right,CV,acetylcholine
720575940610850965,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_2,,right,CV,acetylcholine
720575940629420135,afferent,ascending,AN,AN_GNG,AN_GNG_194,,right,CV,serotonin
720575940634038041,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_11,,right,CV,acetylcholine
720575940627803720,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_33,,right,CV,gaba
720575940608662318,afferent,ascending,AN,AN_AVLP,AN_AVLP_1,,right,CV,acetylcholine
720575940621591477,afferent,ascending,AN,AN_GNG,AN_GNG_60,,right,CV,glutamate
720575940625480394,afferent,ascending,AN,AN_multi,AN_multi_59,,right,CV,acetylcholine
720575940613693469,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_1,,right,CV,gaba
720575940621147998,afferent,ascending,AN,AN_SPS_GNG,AN_SPS_GNG_1,,right,CV,acetylcholine
720575940615309106,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_15,,right,CV,acetylcholine
720575940616427357,afferent,ascending,AN,AN_AVLP,AN_AVLP_25,,right,CV,acetylcholine
720575940631274745,afferent,ascending,AN,AN_multi,AN_multi_43,,right,CV,acetylcholine
720575940638453437,afferent,ascending,AN,AN_multi,AN_multi_37,,right,CV,acetylcholine
720575940623982323,afferent,ascending,AN,AN_multi,AN_multi_95,,right,CV,acetylcholine
720575940613772317,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_10,,right,CV,acetylcholine
720575940613772829,afferent,ascending,AN,AN_GNG_VES,AN_GNG_VES_10,,right,CV,acetylcholine
720575940630798378,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_9,,right,CV,acetylcholine
720575940639205821,afferent,ascending,AN,AN_multi,AN_multi_93,,right,CV,acetylcholine
720575940618238635,afferent,ascending,AN,AN_AVLP_PVLP,AN_AVLP_PVLP_8,,right,CV,acetylcholine
720575940631095289,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_11,,right,CV,acetylcholine
720575940630300434,afferent,ascending,AN,AN_GNG,AN_GNG_96,,right,CV,acetylcholine
720575940618014528,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_2,,right,CV,gaba
720575940638155497,afferent,ascending,AN,AN_GNG,AN_GNG_82,,right,CV,glutamate
720575940628083516,afferent,ascending,AN,AN_AVLP,AN_AVLP_24,,right,CV,acetylcholine
720575940618106553,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_34,,right,CV,acetylcholine
720575940613938973,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_15,,right,CV,acetylcholine
720575940620245718,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_11,,right,CV,acetylcholine
720575940623008550,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_14,,right,CV,gaba
720575940620665816,afferent,ascending,AN,AN_GNG_IPS,AN_GNG_IPS_15,,right,CV,gaba
720575940617871394,afferent,ascending,AN,AN_GNG,AN_GNG_178,,right,CV,gaba
720575940615411161,afferent,ascending,AN,AN_multi,AN_multi_124,,right,CV,serotonin
720575940632847661,afferent,ascending,AN,AN_multi,AN_multi_12,,right,CV,glutamate
720575940630521931,afferent,ascending,AN,AN_multi,AN_multi_61,,right,CV,acetylcholine
720575940617625413,afferent,ascending,AN,AN_GNG,AN_GNG_159,,right,CV,acetylcholine
720575940610275192,afferent,ascending,AN,AN_multi,AN_multi_127,,right,CV,acetylcholine
720575940608655883,afferent,ascending,AN,AN_GNG,AN_GNG_146,,right,CV,acetylcholine
720575940623743892,afferent,ascending,AN,AN_multi,AN_multi_48,,right,CV,glutamate
720575940627372165,afferent,ascending,AN,AN_GNG,AN_GNG_175,,right,CV,acetylcholine
720575940612306786,afferent,ascending,AN,AN_multi,AN_multi_27,,right,CV,acetylcholine
720575940621553348,afferent,ascending,AN,AN_multi,AN_multi_67,,right,CV,acetylcholine
720575940622707592,afferent,ascending,AN,AN_GNG,AN_GNG_49,,right,CV,gaba
720575940629312768,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_4,,right,CV,acetylcholine
720575940625837799,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_32,,right,CV,acetylcholine
720575940620833901,afferent,ascending,AN,AN_multi,AN_multi_92,,right,CV,acetylcholine
720575940612409059,afferent,ascending,AN,AN_multi,AN_multi_49,,right,CV,acetylcholine
720575940617109004,afferent,ascending,AN,AN_multi,AN_multi_40,,right,CV,gaba
720575940638700707,afferent,ascending,AN,AN_multi,AN_multi_44,,right,CV,acetylcholine
720575940633416604,afferent,ascending,AN,AN_multi,AN_multi_51,,right,CV,acetylcholine
720575940645007748,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,right,CV,glutamate
720575940603446118,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,right,CV,acetylcholine
720575940622118566,afferent,ascending,AN,AN_GNG,AN_FLA_VES_2,,right,CV,acetylcholine
720575940616224576,afferent,sensory_ascending,AN,SA_MDA,SA_MDA_4,,right,CV,acetylcholine
720575940635206763,afferent,ascending,AN,AN_GNG,AN_GNG_163,,right,CV,acetylcholine
720575940618192694,afferent,ascending,AN,AN_multi,AN_multi_91,,right,CV,acetylcholine
720575940660211841,afferent,ascending,AN,AN_GNG,AN_GNG_164,,right,CV,acetylcholine
720575940611514282,afferent,ascending,AN,AN_multi,AN_multi_101,,right,CV,acetylcholine
720575940618907376,afferent,ascending,AN,AN_multi,AN_multi_102,,right,CV,acetylcholine
720575940630020639,afferent,sensory_ascending,AN,SA_DMT_ADMN,SA_DMT_ADMN_5,,right,CV,acetylcholine
720575940623529354,afferent,ascending,AN,AN_GNG,AN_GNG_59,,right,CV,acetylcholine
720575940627410042,afferent,ascending,AN,AN_AVLP,AN_AVLP_45,,right,CV,acetylcholine
720575940616824197,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,right,CV,acetylcholine
720575940616824709,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,right,CV,acetylcholine
720575940616824965,afferent,ascending,AN,AN_AVLP,AN_AVLP_46,,right,CV,acetylcholine
720575940643552366,afferent,ascending,AN,AN_AVLP_GNG,AN_AVLP_GNG_21,,right,CV,acetylcholine
720575940642468644,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_32,,right,CV,acetylcholine
720575940619655814,afferent,ascending,AN,AN_GNG_SAD,AN_GNG_SAD_32,,right,CV,acetylcholine
720575940611373169,afferent,ascending,AN,AN_GNG,AN_GNG_185,,right,CV,acetylcholine
720575940616831877,afferent,ascending,AN,AN_GNG,AN_GNG_159,,right,CV,acetylcholine
720575940615637334,afferent,ascending,AN,AN_multi,AN_multi_53,,right,CV,acetylcholine
720575940613771666,afferent,ascending,AN,AN_AVLP,AN_AVLP_18,,right,CV,acetylcholine
720575940616832901,afferent,ascending,AN,AN_GNG,AN_GNG_46,,right,CV,glutamate
720575940629044854,afferent,ascending,AN,AN_AVLP,AN_AVLP_50,,right,CV,acetylcholine
720575940616833669,afferent,ascending,AN,AN_VES_GNG,AN_VES_GNG_7,,right,CV,acetylcholine
720575940607403275,afferent,ascending,AN,AN_GNG,AN_GNG_183,,right,CV,acetylcholine
720575940659063169,afferent,ascending,AN,AN_AVLP,AN_AVLP_14,,right,CV,acetylcholine
720575940633430112,afferent,ascending,AN,AN_AVLP,AN_AVLP_43,,right,CV,acetylcholine
720575940616836485,afferent,ascending,AN,AN_GNG,AN_GNG_44,,right,CV,acetylcholine
720575940616838789,afferent,ascending,AN,AN_GNG,AN_GNG_180,,right,CV,glutamate
720575940627744143,afferent,ascending,AN,AN_GNG,AN_GNG_164,,right,CV,acetylcholine
720575940636004975,afferent,ascending,AN,AN_GNG,AN_GNG_81,,right,CV,acetylcholine
720575940616858501,afferent,ascending,AN,AN_GNG,AN_GNG_164,,right,CV,acetylcholine
720575940614519775,afferent,ascending,AN,AN_AVLP,AN_AVLP_15,,right,CV,acetylcholine
720575940637309924,afferent,ascending,AN,AN_GNG,AN_GNG_183,,right,CV,acetylcholine
720575940622399783,afferent,ascending,AN,AN_GNG,AN_GNG_165,,right,CV,acetylcholine
720575940616877456,afferent,ascending,AN,AN_GNG,AN_GNG_172,,right,CV,acetylcholine
720575940641679501,afferent,ascending,AN,AN_GNG,AN_GNG_182,,right,CV,acetylcholine
720575940615430450,afferent,ascending,AN,,,,right,CV,acetylcholine
720575940626727301,afferent,ascending,AN,AN_multi,AN_multi_73,,right,CV,glutamate
720575940617296945,afferent,ascending,AN,AN_GNG,AN_GNG_185,,right,CV,serotonin
720575940617492939,afferent,sensory_ascending,AN,SA_DMT_DMetaN,SA_DMT_DMetaN_8,,right,CV,acetylcholine
720575940617610837,afferent,ascending,AN,AN_AVLP,AN_AVLP_28,,right,CV,acetylcholine
720575940629087682,afferent,ascending,AN,AN_AVLP,AN_AVLP_51,,right,CV,acetylcholine
720575940627631360,afferent,ascending,AN,AN_AVLP,AN_AVLP_45,,right,CV,acetylcholine
720575940610244266,afferent,ascending,AN,AN_AVLP,AN_AVLP_6,,right,CV,acetylcholine
720575940617876455,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,right,CV,acetylcholine
720575940617942036,afferent,ascending,AN,AN_GNG,AN_GNG_185,,right,CV,acetylcholine
720575940639245631,afferent,ascending,AN,AN_GNG,AN_GNG_175,,right,CV,acetylcholine
720575940617997716,afferent,ascending,AN,AN_multi,AN_multi_45,,right,CV,acetylcholine
720575940619057054,afferent,ascending,AN,AN_GNG,AN_GNG_187,,right,CV,acetylcholine
720575940614607675,afferent,ascending,AN,AN_AVLP,AN_AVLP_53,,right,CV,acetylcholine
720575940618202539,afferent,ascending,AN,,,,right,CV,acetylcholine
720575940623452540,afferent,sensory_ascending,AN,SA_DMT_DMetaN,,,right,CV,glutamate
720575940625063694,afferent,ascending,AN,AN_GNG_SPS,AN_GNG_SPS_1,,right,CV,acetylcholine
720575940619487425,afferent,ascending,AN,AN_SPS_IPS,AN_SPS_IPS_6,,right,CV,acetylcholine
720575940635164779,afferent,ascending,AN,AN_GNG,AN_GNG_158,,right,CV,glutamate
720575940614153937,afferent,ascending,AN,AN_multi,AN_multi_46,,right,CV,acetylcholine
720575940640773491,afferent,ascending,AN,AN_IPS_GNG,AN_IPS_1,,right,CV,acetylcholine
